"OriginalEnglish","Translation","Locations"
"
"Malay - Malaysia","Maláj - Malajzia","/src/webpart/src/webparts/common/assets/locals-1038.json;1086
"
"Kazakh","Kazak","/src/webpart/src/webparts/common/assets/locals-1038.json;1087
"
"Kyrgyz (Cyrillic)","Kirgiz (cirill)","/src/webpart/src/webparts/common/assets/locals-1038.json;1088
"
"Swahili","Szuahéli","/src/webpart/src/webparts/common/assets/locals-1038.json;1089
"
"Turkmen","Türkmén","/src/webpart/src/webparts/common/assets/locals-1038.json;1090
"
"Uzbek (Latin)","Üzbég (latin)","/src/webpart/src/webparts/common/assets/locals-1038.json;1091
"
"Tatar","Tatár","/src/webpart/src/webparts/common/assets/locals-1038.json;1092
"
"Bengali (India)","Bengáli (India)","/src/webpart/src/webparts/common/assets/locals-1038.json;1093
"
"Punjabi","Pandzsábi","/src/webpart/src/webparts/common/assets/locals-1038.json;1094
"
"Gujarati","Gudzsaráti","/src/webpart/src/webparts/common/assets/locals-1038.json;1095
"
"Oriya","Oriya","/src/webpart/src/webparts/common/assets/locals-1038.json;1096
"
"Tamil","Tamil","/src/webpart/src/webparts/common/assets/locals-1038.json;1097
"
"Telugu","Telugu","/src/webpart/src/webparts/common/assets/locals-1038.json;1098
"
"Kannada","Kannada","/src/webpart/src/webparts/common/assets/locals-1038.json;1099
"
"Malayalam","Malajálam","/src/webpart/src/webparts/common/assets/locals-1038.json;1100
"
"Assamese","Asszámi","/src/webpart/src/webparts/common/assets/locals-1038.json;1101
"
"Marathi","Marathi","/src/webpart/src/webparts/common/assets/locals-1038.json;1102
"
"Sanskrit","Szanszkrit","/src/webpart/src/webparts/common/assets/locals-1038.json;1103
"
"Mongolian (Cyrillic)","Mongol (cirill)","/src/webpart/src/webparts/common/assets/locals-1038.json;1104
"
"Tibetan - People's Republic of China","Tibeti - Kínai Népköztársaság","/src/webpart/src/webparts/common/assets/locals-1038.json;1105
"
"Welsh","Walesi","/src/webpart/src/webparts/common/assets/locals-1038.json;1106
"
"Khmer","Khmer","/src/webpart/src/webparts/common/assets/locals-1038.json;1107
"
"Lao","Lao","/src/webpart/src/webparts/common/assets/locals-1038.json;1108
"
"Burmese","Burmai","/src/webpart/src/webparts/common/assets/locals-1038.json;1109
"
"Galician","Galíciai","/src/webpart/src/webparts/common/assets/locals-1038.json;1110
"
"Konkani","Dévanágari","/src/webpart/src/webparts/common/assets/locals-1038.json;1111
"
"Manipuri","Manipuri","/src/webpart/src/webparts/common/assets/locals-1038.json;1112
"
"Sindhi - India","Sindhi - India","/src/webpart/src/webparts/common/assets/locals-1038.json;1113
"
"Syriac","Szír","/src/webpart/src/webparts/common/assets/locals-1038.json;1114
"
"Sinhalese - Sri Lanka","Szingaléz - Srí Lanka","/src/webpart/src/webparts/common/assets/locals-1038.json;1115
"
"Cherokee - United States","Cherokee - Amerikai Egyesült Államok","/src/webpart/src/webparts/common/assets/locals-1038.json;1116
"
"Inuktitut","Inuktitut","/src/webpart/src/webparts/common/assets/locals-1038.json;1117
"
"Amharic - Ethiopia","Amhara - Etiópia","/src/webpart/src/webparts/common/assets/locals-1038.json;1118
"
"Tamazight (Arabic)","Tamazight (arab)","/src/webpart/src/webparts/common/assets/locals-1038.json;1119
"
"Kashmiri (Arabic)","Kasmíri (arab)","/src/webpart/src/webparts/common/assets/locals-1038.json;1120
"
"Nepali","Nepáli","/src/webpart/src/webparts/common/assets/locals-1038.json;1121
"
"Frisian - Netherlands","Fríz - Hollandia","/src/webpart/src/webparts/common/assets/locals-1038.json;1122
"
"Pashto","Pastu","/src/webpart/src/webparts/common/assets/locals-1038.json;1123
"
"Filipino","Filippínó","/src/webpart/src/webparts/common/assets/locals-1038.json;1124
"
"Divehi","Divehi","/src/webpart/src/webparts/common/assets/locals-1038.json;1125
"
"Edo","Edo","/src/webpart/src/webparts/common/assets/locals-1038.json;1126
"
"Fulfulde - Nigeria","Fulfulde - Nigéria","/src/webpart/src/webparts/common/assets/locals-1038.json;1127
"
"Hausa - Nigeria","Hausa - Nigéria","/src/webpart/src/webparts/common/assets/locals-1038.json;1128
"
"Ibibio - Nigeria","Ibibio - Nigéria","/src/webpart/src/webparts/common/assets/locals-1038.json;1129
"
"Yoruba","Joruba","/src/webpart/src/webparts/common/assets/locals-1038.json;1130
"
"Quecha - Bolivia","Quecha - Bolívia","/src/webpart/src/webparts/common/assets/locals-1038.json;1131
"
"Sepedi","Sepedi","/src/webpart/src/webparts/common/assets/locals-1038.json;1132
"
"Igbo - Nigeria","Igbo - Nigéria","/src/webpart/src/webparts/common/assets/locals-1038.json;1136
"
"Kanuri - Nigeria","Kanuri - Nigéria","/src/webpart/src/webparts/common/assets/locals-1038.json;1137
"
"Oromo","Oromo","/src/webpart/src/webparts/common/assets/locals-1038.json;1138
"
"Tigrigna - Ethiopia","Tigrigna - Etiópia","/src/webpart/src/webparts/common/assets/locals-1038.json;1139
"
"Guarani - Paraguay","Guarani - Paraguay","/src/webpart/src/webparts/common/assets/locals-1038.json;1140
"
"Hawaiian - United States","Hawaiian - Egyesült Államok","/src/webpart/src/webparts/common/assets/locals-1038.json;1141
"
"Latin","Latin","/src/webpart/src/webparts/common/assets/locals-1038.json;1142
"
"Somali","Szomáli","/src/webpart/src/webparts/common/assets/locals-1038.json;1143
"
"Yi","Yi","/src/webpart/src/webparts/common/assets/locals-1038.json;1144
"
"Papiamentu","Papiamentu","/src/webpart/src/webparts/common/assets/locals-1038.json;1145
"
"Uighur - China","Ujgur - Kína","/src/webpart/src/webparts/common/assets/locals-1038.json;1152
"
"Maori - New Zealand","Maori - Új-Zéland","/src/webpart/src/webparts/common/assets/locals-1038.json;1153
"
"Arabic - Iraq","Arab - Irak","/src/webpart/src/webparts/common/assets/locals-1038.json;2049
"
"Chinese - People's Republic of China","Kínai - Kínai Népköztársaság","/src/webpart/src/webparts/common/assets/locals-1038.json;2052
"
"German - Switzerland","Német - Svájc","/src/webpart/src/webparts/common/assets/locals-1038.json;2055
"
"English - United Kingdom","Angol - Egyesült Királyság","/src/webpart/src/webparts/common/assets/locals-1038.json;2057
"
"Spanish - Mexico","Spanyol - Mexikó","/src/webpart/src/webparts/common/assets/locals-1038.json;2058
"
"French - Belgium","Francia - Belgium","/src/webpart/src/webparts/common/assets/locals-1038.json;2060
"
"Italian - Switzerland","Olasz - Svájc","/src/webpart/src/webparts/common/assets/locals-1038.json;2064
"
"Dutch - Belgium","Holland - Belgium","/src/webpart/src/webparts/common/assets/locals-1038.json;2067
"
"Norwegian (Nynorsk)","Norvég (nynorsk)","/src/webpart/src/webparts/common/assets/locals-1038.json;2068
"
"Portuguese - Portugal","Portugál - Portugália","/src/webpart/src/webparts/common/assets/locals-1038.json;2070
"
"Romanian - Moldava","Román - Moldva","/src/webpart/src/webparts/common/assets/locals-1038.json;2072
"
"Russian - Moldava","Orosz - Moldva","/src/webpart/src/webparts/common/assets/locals-1038.json;2073
"
"Serbian (Latin)","Szerb (latin)","/src/webpart/src/webparts/common/assets/locals-1038.json;2074
"
"Swedish - Finland","Svéd - Finnország","/src/webpart/src/webparts/common/assets/locals-1038.json;2077
"
"Urdu - India","Urdu - India","/src/webpart/src/webparts/common/assets/locals-1038.json;2080
"
"Azeri (Cyrillic)","Azeri (cirill betűs)","/src/webpart/src/webparts/common/assets/locals-1038.json;2092
"
"Gaelic (Ireland)","Gael (Írország)","/src/webpart/src/webparts/common/assets/locals-1038.json;2108
"
"Malay - Brunei Darussalam","Maláj - Brunei Darussalam","/src/webpart/src/webparts/common/assets/locals-1038.json;2110
"
"Uzbek (Cyrillic)","Üzbég (cirill betűs)","/src/webpart/src/webparts/common/assets/locals-1038.json;2115
"
"Bengali (Bangladesh)","Bengáli (Banglades)","/src/webpart/src/webparts/common/assets/locals-1038.json;2117
"
"Punjabi (Pakistan)","Pandzsábi (Pakisztán)","/src/webpart/src/webparts/common/assets/locals-1038.json;2118
"
"Mongolian (Mongolian)","Mongol (mongol)","/src/webpart/src/webparts/common/assets/locals-1038.json;2128
"
"Tibetan - Bhutan","Tibeti - Bhután","/src/webpart/src/webparts/common/assets/locals-1038.json;2129
"
"Sindhi - Pakistan","Sindhi - Pakisztán","/src/webpart/src/webparts/common/assets/locals-1038.json;2137
"
"Tamazight (Latin)","Tamazight (latinul)","/src/webpart/src/webparts/common/assets/locals-1038.json;2143
"
"Kashmiri (Devanagari)","Kasmíri (Devanagari)","/src/webpart/src/webparts/common/assets/locals-1038.json;2144
"
"Nepali - India","Nepáli - India","/src/webpart/src/webparts/common/assets/locals-1038.json;2145
"
"Quecha - Ecuador","Quecha - Ecuador","/src/webpart/src/webparts/common/assets/locals-1038.json;2155
"
"Tigrigna - Eritrea","Tigrigna - Eritrea","/src/webpart/src/webparts/common/assets/locals-1038.json;2163
"
"Arabic - Egypt","Arab - Egyiptom","/src/webpart/src/webparts/common/assets/locals-1038.json;3073
"
"Chinese - Hong Kong SAR","Kínai - Hong Kong KK","/src/webpart/src/webparts/common/assets/locals-1038.json;3076
"
"German - Austria","Német - Ausztria","/src/webpart/src/webparts/common/assets/locals-1038.json;3079
"
"English - Australia","Angol - Ausztrália","/src/webpart/src/webparts/common/assets/locals-1038.json;3081
"
"Spanish - Spain (Modern Sort)","Spanyol - Spanyolország (Modern Sort)","/src/webpart/src/webparts/common/assets/locals-1038.json;3082
"
"French - Canada","Francia - Kanada","/src/webpart/src/webparts/common/assets/locals-1038.json;3084
"
"Serbian (Cyrillic)","Szerb (cirill betűs)","/src/webpart/src/webparts/common/assets/locals-1038.json;3098
"
"Quecha - Peru","Quecha - Peru","/src/webpart/src/webparts/common/assets/locals-1038.json;3179
"
"Arabic - Libya","Arab - Líbia","/src/webpart/src/webparts/common/assets/locals-1038.json;4097
"
"Chinese - Singapore","Kínai - Szingapúr","/src/webpart/src/webparts/common/assets/locals-1038.json;4100
"
"German - Luxembourg","Német - Luxemburg","/src/webpart/src/webparts/common/assets/locals-1038.json;4103
"
"English - Canada","Angol - Kanada","/src/webpart/src/webparts/common/assets/locals-1038.json;4105
"
"Spanish - Guatemala","Spanyol - Guatemala","/src/webpart/src/webparts/common/assets/locals-1038.json;4106
"
"French - Switzerland","Francia - Svájc","/src/webpart/src/webparts/common/assets/locals-1038.json;4108
"
"Croatian (Bosnia/Herzegovina)","Horvát (Bosznia/Hercegovina)","/src/webpart/src/webparts/common/assets/locals-1038.json;4122
"
"Arabic - Algeria","Arab - Algéria","/src/webpart/src/webparts/common/assets/locals-1038.json;5121
"
"Chinese - Macao SAR","Kínai - Makaó KK","/src/webpart/src/webparts/common/assets/locals-1038.json;5124
"
"German - Liechtenstein","Német - Liechtenstein","/src/webpart/src/webparts/common/assets/locals-1038.json;5127
"
"English - New Zealand","Angol - Új-Zéland","/src/webpart/src/webparts/common/assets/locals-1038.json;5129
"
"Spanish - Costa Rica","Spanyol - Costa Rica","/src/webpart/src/webparts/common/assets/locals-1038.json;5130
"
"French - Luxembourg","Francia - Luxemburg","/src/webpart/src/webparts/common/assets/locals-1038.json;5132
"
"Bosnian (Bosnia/Herzegovina)","Boszniai (Bosznia/Hercegovina)","/src/webpart/src/webparts/common/assets/locals-1038.json;5146
"
"Arabic - Morocco","Arab - Marokkó","/src/webpart/src/webparts/common/assets/locals-1038.json;6145
"
"English - Ireland","Angol - Írország","/src/webpart/src/webparts/common/assets/locals-1038.json;6153
"
"Spanish - Panama","Spanyol - Panama","/src/webpart/src/webparts/common/assets/locals-1038.json;6154
"
"French - Monaco","Francia - Monaco","/src/webpart/src/webparts/common/assets/locals-1038.json;6156
"
"Arabic - Tunisia","Arab - Tunézia","/src/webpart/src/webparts/common/assets/locals-1038.json;7169
"
"English - South Africa","Angol - Dél-Afrika","/src/webpart/src/webparts/common/assets/locals-1038.json;7177
"
"Spanish - Dominican Republic","Spanyol - Dominikai Köztársaság","/src/webpart/src/webparts/common/assets/locals-1038.json;7178
"
"French - West Indies","Francia - Nyugat-Indiák","/src/webpart/src/webparts/common/assets/locals-1038.json;7180
"
"Arabic - Oman","Arab - Omán","/src/webpart/src/webparts/common/assets/locals-1038.json;8193
"
"English - Jamaica","Angol - Jamaica","/src/webpart/src/webparts/common/assets/locals-1038.json;8201
"
"Spanish - Venezuela","Spanyol - Venezuela","/src/webpart/src/webparts/common/assets/locals-1038.json;8202
"
"French - Reunion","Francia - Reunion","/src/webpart/src/webparts/common/assets/locals-1038.json;8204
"
"Arabic - Yemen","Arab - Jemen","/src/webpart/src/webparts/common/assets/locals-1038.json;9217
"
"English - Caribbean","Angol - Karib-térség","/src/webpart/src/webparts/common/assets/locals-1038.json;9225
"
"Spanish - Colombia","Spanyol - Kolumbia","/src/webpart/src/webparts/common/assets/locals-1038.json;9226
"
"French - Democratic Rep. of Congo","Francia - Kongói Demokratikus Képviselő","/src/webpart/src/webparts/common/assets/locals-1038.json;9228
"
"Arabic - Syria","Arab - Szíria","/src/webpart/src/webparts/common/assets/locals-1038.json;10241
"
"English - Belize","Magyar - Belize","/src/webpart/src/webparts/common/assets/locals-1038.json;10249
"
"Spanish - Peru","Spanyol - Peru","/src/webpart/src/webparts/common/assets/locals-1038.json;10250
"
"French - Senegal","Francia - Szenegál","/src/webpart/src/webparts/common/assets/locals-1038.json;10252
"
"Arabic - Jordan","Arab - Jordánia","/src/webpart/src/webparts/common/assets/locals-1038.json;11265
"
"English - Trinidad","Angol - Trinidad","/src/webpart/src/webparts/common/assets/locals-1038.json;11273
"
"Spanish - Argentina","Spanyol - Argentína","/src/webpart/src/webparts/common/assets/locals-1038.json;11274
"
"French - Cameroon","Francia - Kamerun","/src/webpart/src/webparts/common/assets/locals-1038.json;11276
"
"Arabic - Lebanon","Arab - Libanon","/src/webpart/src/webparts/common/assets/locals-1038.json;12289
"
"English - Zimbabwe","Angol - Zimbabwe","/src/webpart/src/webparts/common/assets/locals-1038.json;12297
"
"Spanish - Ecuador","Spanyol - Ecuador","/src/webpart/src/webparts/common/assets/locals-1038.json;12298
"
"French - Cote d'Ivoire","Francia - Elefántcsontparti","/src/webpart/src/webparts/common/assets/locals-1038.json;12300
"
"Arabic - Kuwait","Arab - Kuvait","/src/webpart/src/webparts/common/assets/locals-1038.json;13313
"
"English - Philippines","Angol - Fülöp-szigetek","/src/webpart/src/webparts/common/assets/locals-1038.json;13321
"
"Spanish - Chile","Spanyol - Chile","/src/webpart/src/webparts/common/assets/locals-1038.json;13322
"
"French - Mali","Francia - Mali","/src/webpart/src/webparts/common/assets/locals-1038.json;13324
"
"Arabic - U.A.E.","Arab - U.A.E.","/src/webpart/src/webparts/common/assets/locals-1038.json;14337
"
"English - Indonesia","Angol - Indonézia","/src/webpart/src/webparts/common/assets/locals-1038.json;14345
"
"Spanish - Uruguay","Spanyol - Uruguay","/src/webpart/src/webparts/common/assets/locals-1038.json;14346
"
"French - Morocco","Francia - Marokkó","/src/webpart/src/webparts/common/assets/locals-1038.json;14348
"
"Arabic - Bahrain","Arab - Bahrein","/src/webpart/src/webparts/common/assets/locals-1038.json;15361
"
"English - Hong Kong SAR","Angol - Hong Kong SAR","/src/webpart/src/webparts/common/assets/locals-1038.json;15369
"
"Spanish - Paraguay","Spanyol - Paraguay","/src/webpart/src/webparts/common/assets/locals-1038.json;15370
"
"French - Haiti","Francia - Haiti","/src/webpart/src/webparts/common/assets/locals-1038.json;15372
"
"Arabic - Qatar","Arab - Katar","/src/webpart/src/webparts/common/assets/locals-1038.json;16385
"
"English - India","Angol - India","/src/webpart/src/webparts/common/assets/locals-1038.json;16393
"
"Spanish - Bolivia","Spanyol - Bolívia","/src/webpart/src/webparts/common/assets/locals-1038.json;16394
"
"English - Malaysia","Angol - Malajzia","/src/webpart/src/webparts/common/assets/locals-1038.json;17417
"
"Spanish - El Salvador","Spanyol - El Salvador","/src/webpart/src/webparts/common/assets/locals-1038.json;17418
"
"English - Singapore","Angol - Szingapúr","/src/webpart/src/webparts/common/assets/locals-1038.json;18441
"
"Spanish - Honduras","Spanyol - Honduras","/src/webpart/src/webparts/common/assets/locals-1038.json;18442
"
"Spanish - Nicaragua","Spanyol - Nicaragua","/src/webpart/src/webparts/common/assets/locals-1038.json;19466
"
"Spanish - Puerto Rico","Spanyol - Puerto Rico","/src/webpart/src/webparts/common/assets/locals-1038.json;20490
"
"Spanish - United States","Spanyol - Egyesült Államok","/src/webpart/src/webparts/common/assets/locals-1038.json;21514
"
"Spanish - Latin America","Spanyol - Latin-Amerika","/src/webpart/src/webparts/common/assets/locals-1038.json;58378
"
"French - North Africa","Francia - Észak-Afrika","/src/webpart/src/webparts/common/assets/locals-1038.json;58380
"
"Web Part Title (Content Only Mode)","Kijelző címe (csak tartalom mód)","/src/webpart/src/webparts/common/loc/hu-hu.ts;WebpartTitleLabel
"
"Custom Learning Properties","Egyéni tanulási tulajdonságok","/src/webpart/src/webparts/common/loc/hu-hu.ts;LPViewerPropertyDescription
"
"Default View","Alapértelmezett nézet","/src/webpart/src/webparts/common/loc/hu-hu.ts;LPViewerPropertyGroupName
"
"Select Web Part Mode","Kijelző mód kiválasztása","/src/webpart/src/webparts/common/loc/hu-hu.ts;WebpartModeLabel
"
"How you would like to display the web part","Hogyan szeretné megjeleníteni a kijelzőt","/src/webpart/src/webparts/common/loc/hu-hu.ts;WebpartModeDescription
"
"Show Custom Learning Navigation Header","Egyéni tanulási navigációs fejléc megjelenítése","/src/webpart/src/webparts/common/loc/hu-hu.ts;ShowNavigationLabel
"
"Select a filter","Szűrő kijelölése","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultFilterLabel
"
"Select a filter to limit the results. You can only filter by one type at a time.","Válasszon ki egy szűrőt az eredmények korlátozásához. Egyszerre csak egy típus szerint szűrhet.","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultFilterDescription
"
"Filter to Category","Szűrés kategóriára","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultCategoryLabel
"
"Select a category to limit results.","Válasszon ki egy kategóriát az eredmények korlátozásához.","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultCategoryDescription
/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultPlaylistDescription
"
"Filter to Sub-Category","Szűrés alkategóriába","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultSubCategoryLabel
"
"Select a sub-category to limit results.","Válasszon ki egy alkategóriát az eredmények korlátozásához.","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultSubCategoryDescription
"
"Filter to Playlist","Szűrés lejátszási listára","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultPlaylistLabel
"
"Select an Asset","Eszköz kiválasztása","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultAssetLabel
"
"Select an asset to display from the playlist.","Válasszon ki egy megjelenítendő eszközt a lejátszási listából.","/src/webpart/src/webparts/common/loc/hu-hu.ts;DefaultAssetDescription
