"OriginalEnglish","Translation","Locations"
"Thai","Thajština","/src/webpart/src/webparts/common/assets/locals-1029.json;1054
"
"Turkish","Turečtina","/src/webpart/src/webparts/common/assets/locals-1029.json;1055
"
"Urdu - Pakistan","Urdu - Pákistán","/src/webpart/src/webparts/common/assets/locals-1029.json;1056
"
"Indonesian","Indonéština","/src/webpart/src/webparts/common/assets/locals-1029.json;1057
"
"Ukrainian","Ukrajinština","/src/webpart/src/webparts/common/assets/locals-1029.json;1058
"
"Belarusian","Běloruština","/src/webpart/src/webparts/common/assets/locals-1029.json;1059
"
"Slovenian","Slovinština","/src/webpart/src/webparts/common/assets/locals-1029.json;1060
"
"Estonian","Estonština","/src/webpart/src/webparts/common/assets/locals-1029.json;1061
"
"Latvian","Lotyština","/src/webpart/src/webparts/common/assets/locals-1029.json;1062
"
"Lithuanian","Litevština","/src/webpart/src/webparts/common/assets/locals-1029.json;1063
"
"Tajik","Tádžičtina","/src/webpart/src/webparts/common/assets/locals-1029.json;1064
"
"Persian","Perština","/src/webpart/src/webparts/common/assets/locals-1029.json;1065
"
"Vietnamese","Vietnamština","/src/webpart/src/webparts/common/assets/locals-1029.json;1066
"
"Armenian - Armenia","Arménština - Arménie","/src/webpart/src/webparts/common/assets/locals-1029.json;1067
"
"Azeri (Latin)","Azerština (latinka)","/src/webpart/src/webparts/common/assets/locals-1029.json;1068
"
"Basque","Baskičtina","/src/webpart/src/webparts/common/assets/locals-1029.json;1069
"
"Sorbian","Lužickosrbský","/src/webpart/src/webparts/common/assets/locals-1029.json;1070
"
"F.Y.R.O. Macedonian","F.Y.R.O. Makedonština","/src/webpart/src/webparts/common/assets/locals-1029.json;1071
"
"Sutu","Sutu","/src/webpart/src/webparts/common/assets/locals-1029.json;1072
"
"Tsonga","Tsonga","/src/webpart/src/webparts/common/assets/locals-1029.json;1073
"
"Tswana","Čwanština","/src/webpart/src/webparts/common/assets/locals-1029.json;1074
"
"Venda","Venda","/src/webpart/src/webparts/common/assets/locals-1029.json;1075
"
"Xhosa","Xhoština","/src/webpart/src/webparts/common/assets/locals-1029.json;1076
"
"Zulu","Zulština","/src/webpart/src/webparts/common/assets/locals-1029.json;1077
"
"Afrikaans - South Africa","Afrikánština - Jihoafrická republika","/src/webpart/src/webparts/common/assets/locals-1029.json;1078
"
"Georgian","Gruzínština","/src/webpart/src/webparts/common/assets/locals-1029.json;1079
"
"Faroese","Faerština","/src/webpart/src/webparts/common/assets/locals-1029.json;1080
"
"Hindi","Hindština","/src/webpart/src/webparts/common/assets/locals-1029.json;1081
"
"Maltese","Maltština","/src/webpart/src/webparts/common/assets/locals-1029.json;1082
"
"Sami","Sami","/src/webpart/src/webparts/common/assets/locals-1029.json;1083
"
"Gaelic (Scotland)","Gaelština (Skotsko)","/src/webpart/src/webparts/common/assets/locals-1029.json;1084
"
"Yiddish","Jidiš","/src/webpart/src/webparts/common/assets/locals-1029.json;1085
"
"Malay - Malaysia","Malajština - Malajsie","/src/webpart/src/webparts/common/assets/locals-1029.json;1086
"
"Kazakh","Kazaština","/src/webpart/src/webparts/common/assets/locals-1029.json;1087
"
"Kyrgyz (Cyrillic)","Kyrgyzština (Cyrilice)","/src/webpart/src/webparts/common/assets/locals-1029.json;1088
"
"Swahili","Svahilština","/src/webpart/src/webparts/common/assets/locals-1029.json;1089
"
"Turkmen","Turkmenština","/src/webpart/src/webparts/common/assets/locals-1029.json;1090
"
"Uzbek (Latin)","Uzbekština (latinka)","/src/webpart/src/webparts/common/assets/locals-1029.json;1091
"
"Tatar","Tatarština","/src/webpart/src/webparts/common/assets/locals-1029.json;1092
"
"Bengali (India)","Bengálština (Indie)","/src/webpart/src/webparts/common/assets/locals-1029.json;1093
"
"Punjabi","Paňdžábština","/src/webpart/src/webparts/common/assets/locals-1029.json;1094
"
"Gujarati","Gudžarátština","/src/webpart/src/webparts/common/assets/locals-1029.json;1095
"
"Oriya","Urijština","/src/webpart/src/webparts/common/assets/locals-1029.json;1096
"
"Tamil","Tamilština","/src/webpart/src/webparts/common/assets/locals-1029.json;1097
"
"Telugu","Telugština","/src/webpart/src/webparts/common/assets/locals-1029.json;1098
"
"Kannada","Kannadština","/src/webpart/src/webparts/common/assets/locals-1029.json;1099
"
"Malayalam","Malajalámština","/src/webpart/src/webparts/common/assets/locals-1029.json;1100
"
"Assamese","Ásámštinu","/src/webpart/src/webparts/common/assets/locals-1029.json;1101
"
"Marathi","Maráthština","/src/webpart/src/webparts/common/assets/locals-1029.json;1102
"
"Sanskrit","Sanskrt","/src/webpart/src/webparts/common/assets/locals-1029.json;1103
"
"Mongolian (Cyrillic)","Mongolština (cyrilice)","/src/webpart/src/webparts/common/assets/locals-1029.json;1104
"
"Tibetan - People's Republic of China","Tibetština - Čínská lidová republika","/src/webpart/src/webparts/common/assets/locals-1029.json;1105
"
"Welsh","Velština","/src/webpart/src/webparts/common/assets/locals-1029.json;1106
"
"Khmer","Khmerština","/src/webpart/src/webparts/common/assets/locals-1029.json;1107
"
"Lao","Laoština","/src/webpart/src/webparts/common/assets/locals-1029.json;1108
"
"Burmese","Barmština","/src/webpart/src/webparts/common/assets/locals-1029.json;1109
"
"Galician","Galicijština","/src/webpart/src/webparts/common/assets/locals-1029.json;1110
"
"Konkani","Konkani","/src/webpart/src/webparts/common/assets/locals-1029.json;1111
"
"Manipuri","Manipuri","/src/webpart/src/webparts/common/assets/locals-1029.json;1112
"
"Sindhi - India","Sindhi - Indie","/src/webpart/src/webparts/common/assets/locals-1029.json;1113
"
"Syriac","Syrština","/src/webpart/src/webparts/common/assets/locals-1029.json;1114
"
"Sinhalese - Sri Lanka","Sinhálci - Srí Lanka","/src/webpart/src/webparts/common/assets/locals-1029.json;1115
"
"Cherokee - United States","Cherokee - Spojené státy americké","/src/webpart/src/webparts/common/assets/locals-1029.json;1116
"
"Inuktitut","Inuktitut","/src/webpart/src/webparts/common/assets/locals-1029.json;1117
"
"Amharic - Ethiopia","Amharština - Etiopie","/src/webpart/src/webparts/common/assets/locals-1029.json;1118
"
"Tamazight (Arabic)","Tamazight (arabština)","/src/webpart/src/webparts/common/assets/locals-1029.json;1119
"
"Kashmiri (Arabic)","Kašmírština (arabština)","/src/webpart/src/webparts/common/assets/locals-1029.json;1120
"
"Nepali","Nepálština","/src/webpart/src/webparts/common/assets/locals-1029.json;1121
"
"Frisian - Netherlands","Frísa - Nizozemsko","/src/webpart/src/webparts/common/assets/locals-1029.json;1122
"
"Pashto","Paštština","/src/webpart/src/webparts/common/assets/locals-1029.json;1123
"
"Filipino","Filipínština","/src/webpart/src/webparts/common/assets/locals-1029.json;1124
"
"Divehi","Divehi","/src/webpart/src/webparts/common/assets/locals-1029.json;1125
"
"Edo","Edo","/src/webpart/src/webparts/common/assets/locals-1029.json;1126
"
"Fulfulde - Nigeria","Fulfulde - Nigérie","/src/webpart/src/webparts/common/assets/locals-1029.json;1127
"
"Hausa - Nigeria","Hausa - Nigérie","/src/webpart/src/webparts/common/assets/locals-1029.json;1128
"
"Ibibio - Nigeria","Ibibio - Nigérie","/src/webpart/src/webparts/common/assets/locals-1029.json;1129
"
"Yoruba","Jorubsky","/src/webpart/src/webparts/common/assets/locals-1029.json;1130
"
"Quecha - Bolivia","Keča - Bolívie","/src/webpart/src/webparts/common/assets/locals-1029.json;1131
"
"Sepedi","Sepedi","/src/webpart/src/webparts/common/assets/locals-1029.json;1132
"
"Igbo - Nigeria","Igbo - Nigérie","/src/webpart/src/webparts/common/assets/locals-1029.json;1136
"
"Kanuri - Nigeria","Kanuri - Nigérie","/src/webpart/src/webparts/common/assets/locals-1029.json;1137
"
"Oromo","Oromo","/src/webpart/src/webparts/common/assets/locals-1029.json;1138
"
"Tigrigna - Ethiopia","Tigrigna - Etiopie","/src/webpart/src/webparts/common/assets/locals-1029.json;1139
"
"Guarani - Paraguay","Guarani - Paraguay","/src/webpart/src/webparts/common/assets/locals-1029.json;1140
"
"Hawaiian - United States","Havajština - Spojené státy americké","/src/webpart/src/webparts/common/assets/locals-1029.json;1141
"
"Latin","Latina","/src/webpart/src/webparts/common/assets/locals-1029.json;1142
"
"Somali","Somálština","/src/webpart/src/webparts/common/assets/locals-1029.json;1143
"
"Yi","Yi","/src/webpart/src/webparts/common/assets/locals-1029.json;1144
"
"Papiamentu","Papiamentu","/src/webpart/src/webparts/common/assets/locals-1029.json;1145
"
"Uighur - China","Ujgur - Čína","/src/webpart/src/webparts/common/assets/locals-1029.json;1152
"
"Maori - New Zealand","Maorové - Nový Zéland","/src/webpart/src/webparts/common/assets/locals-1029.json;1153
"
"Arabic - Iraq","Arabština - Irák","/src/webpart/src/webparts/common/assets/locals-1029.json;2049
"
"Chinese - People's Republic of China","Čínština - Čínská lidová republika","/src/webpart/src/webparts/common/assets/locals-1029.json;2052
"
"German - Switzerland","Němčina - Švýcarsko","/src/webpart/src/webparts/common/assets/locals-1029.json;2055
"
"English - United Kingdom","Angličtina - Velká Británie","/src/webpart/src/webparts/common/assets/locals-1029.json;2057
"
"Spanish - Mexico","Španělština - Mexiko","/src/webpart/src/webparts/common/assets/locals-1029.json;2058
"
"French - Belgium","Francouzština - Belgie","/src/webpart/src/webparts/common/assets/locals-1029.json;2060
"
"Italian - Switzerland","Italština - Švýcarsko","/src/webpart/src/webparts/common/assets/locals-1029.json;2064
"
"Dutch - Belgium","Holandština - Belgie","/src/webpart/src/webparts/common/assets/locals-1029.json;2067
"
"Norwegian (Nynorsk)","Norština (Nynorsk)","/src/webpart/src/webparts/common/assets/locals-1029.json;2068
"
"Portuguese - Portugal","Portugalština - Portugalsko","/src/webpart/src/webparts/common/assets/locals-1029.json;2070
"
"Romanian - Moldava","Rumunština - Moldava","/src/webpart/src/webparts/common/assets/locals-1029.json;2072
"
"Russian - Moldava","Ruština - Moldava","/src/webpart/src/webparts/common/assets/locals-1029.json;2073
"
"Serbian (Latin)","Srbština (latinka)","/src/webpart/src/webparts/common/assets/locals-1029.json;2074
"
"Swedish - Finland","Švédština - Finsko","/src/webpart/src/webparts/common/assets/locals-1029.json;2077
"
"Urdu - India","Urdu - Indie","/src/webpart/src/webparts/common/assets/locals-1029.json;2080
"
"Azeri (Cyrillic)","Ázerbájdžánština (cyrilice)","/src/webpart/src/webparts/common/assets/locals-1029.json;2092
"
"Gaelic (Ireland)","Gaelština (Irsko)","/src/webpart/src/webparts/common/assets/locals-1029.json;2108
"
"Malay - Brunei Darussalam","Malajština - Brunej Darussalam","/src/webpart/src/webparts/common/assets/locals-1029.json;2110
"
"Uzbek (Cyrillic)","Uzbečtina (cyrilice)","/src/webpart/src/webparts/common/assets/locals-1029.json;2115
"
"Bengali (Bangladesh)","Bengálština (Bangladéš)","/src/webpart/src/webparts/common/assets/locals-1029.json;2117
"
"Punjabi (Pakistan)","Paňdžábština (Pákistán)","/src/webpart/src/webparts/common/assets/locals-1029.json;2118
"
"Mongolian (Mongolian)","Mongolština (mongolština)","/src/webpart/src/webparts/common/assets/locals-1029.json;2128
"
"Tibetan - Bhutan","Tibetština - Bhútán","/src/webpart/src/webparts/common/assets/locals-1029.json;2129
"
"Sindhi - Pakistan","Sindhi - Pákistán","/src/webpart/src/webparts/common/assets/locals-1029.json;2137
"
"Tamazight (Latin)","Tamazight (latinka)","/src/webpart/src/webparts/common/assets/locals-1029.json;2143
"
"Kashmiri (Devanagari)","Kašmír (Dévanágarí)","/src/webpart/src/webparts/common/assets/locals-1029.json;2144
"
"Nepali - India","Nepálština - Indie","/src/webpart/src/webparts/common/assets/locals-1029.json;2145
"
"Quecha - Ecuador","Keča - Ekvádor","/src/webpart/src/webparts/common/assets/locals-1029.json;2155
"
"Tigrigna - Eritrea","Tigrigna - Eritrea","/src/webpart/src/webparts/common/assets/locals-1029.json;2163
"
"Arabic - Egypt","Arabština - Egypt","/src/webpart/src/webparts/common/assets/locals-1029.json;3073
"
"Chinese - Hong Kong SAR","Čínština - Zvláštní správní oblast Hongkongu","/src/webpart/src/webparts/common/assets/locals-1029.json;3076
"
"German - Austria","Němčina - Rakousko","/src/webpart/src/webparts/common/assets/locals-1029.json;3079
"
"English - Australia","Angličtina - Austrálie","/src/webpart/src/webparts/common/assets/locals-1029.json;3081
"
"Spanish - Spain (Modern Sort)","Španělština - Španělsko (moderní řazení)","/src/webpart/src/webparts/common/assets/locals-1029.json;3082
"
"French - Canada","Francouzština - Kanada","/src/webpart/src/webparts/common/assets/locals-1029.json;3084
"
"Serbian (Cyrillic)","Srbština (cyrilice)","/src/webpart/src/webparts/common/assets/locals-1029.json;3098
"
"Quecha - Peru","Keča - Peru","/src/webpart/src/webparts/common/assets/locals-1029.json;3179
"
"Arabic - Libya","Arabština - Libye","/src/webpart/src/webparts/common/assets/locals-1029.json;4097
"
"Chinese - Singapore","Čínština - Singapur","/src/webpart/src/webparts/common/assets/locals-1029.json;4100
"
"German - Luxembourg","Němčina - Lucembursko","/src/webpart/src/webparts/common/assets/locals-1029.json;4103
"
"English - Canada","Angličtina - Kanada","/src/webpart/src/webparts/common/assets/locals-1029.json;4105
"
"Spanish - Guatemala","Španělština - Guatemala","/src/webpart/src/webparts/common/assets/locals-1029.json;4106
"
"French - Switzerland","Francouzština - Švýcarsko","/src/webpart/src/webparts/common/assets/locals-1029.json;4108
"
"Croatian (Bosnia/Herzegovina)","Chorvatština (Bosna a Hercegovina)","/src/webpart/src/webparts/common/assets/locals-1029.json;4122
"
"Arabic - Algeria","Arabština - Alžírsko","/src/webpart/src/webparts/common/assets/locals-1029.json;5121
"
"Chinese - Macao SAR","Čínština - Macao SAR","/src/webpart/src/webparts/common/assets/locals-1029.json;5124
"
"German - Liechtenstein","Němčina - Lichtenštejnsko","/src/webpart/src/webparts/common/assets/locals-1029.json;5127
"
"English - New Zealand","Angličtina - Nový Zéland","/src/webpart/src/webparts/common/assets/locals-1029.json;5129
"
"Spanish - Costa Rica","Španělština - Kostarika","/src/webpart/src/webparts/common/assets/locals-1029.json;5130
"
"French - Luxembourg","Francouzština - Lucembursko","/src/webpart/src/webparts/common/assets/locals-1029.json;5132
"
"Bosnian (Bosnia/Herzegovina)","Bosenština (Bosna a Hercegovina)","/src/webpart/src/webparts/common/assets/locals-1029.json;5146
"
"Arabic - Morocco","Arabština - Maroko","/src/webpart/src/webparts/common/assets/locals-1029.json;6145
"
"English - Ireland","Angličtina - Irsko","/src/webpart/src/webparts/common/assets/locals-1029.json;6153
"
"Spanish - Panama","Španělština - Panama","/src/webpart/src/webparts/common/assets/locals-1029.json;6154
"
"French - Monaco","Francouzština - Monako","/src/webpart/src/webparts/common/assets/locals-1029.json;6156
"
"Arabic - Tunisia","Arabština - Tunisko","/src/webpart/src/webparts/common/assets/locals-1029.json;7169
"
"English - South Africa","Angličtina - Jihoafrická republika","/src/webpart/src/webparts/common/assets/locals-1029.json;7177
"
"Spanish - Dominican Republic","Španělština - Dominikánská republika","/src/webpart/src/webparts/common/assets/locals-1029.json;7178
"
"French - West Indies","Francouzština - Západní Indie","/src/webpart/src/webparts/common/assets/locals-1029.json;7180
"
"Arabic - Oman","Arabština - Omán","/src/webpart/src/webparts/common/assets/locals-1029.json;8193
"
"English - Jamaica","Angličtina - Jamajka","/src/webpart/src/webparts/common/assets/locals-1029.json;8201
"
"Spanish - Venezuela","Španělština - Venezuela","/src/webpart/src/webparts/common/assets/locals-1029.json;8202
"
"French - Reunion","Francouzština - Réunion","/src/webpart/src/webparts/common/assets/locals-1029.json;8204
"
"Arabic - Yemen","Arabština - Jemen","/src/webpart/src/webparts/common/assets/locals-1029.json;9217
"
"English - Caribbean","Angličtina - Karibik","/src/webpart/src/webparts/common/assets/locals-1029.json;9225
"
"Spanish - Colombia","Španělština - Kolumbie","/src/webpart/src/webparts/common/assets/locals-1029.json;9226
"
"French - Democratic Rep. of Congo","Francouzština - Demokratická republika Kongo","/src/webpart/src/webparts/common/assets/locals-1029.json;9228
"
"Arabic - Syria","Arabština - Sýrie","/src/webpart/src/webparts/common/assets/locals-1029.json;10241
"
"English - Belize","Angličtina - Belize","/src/webpart/src/webparts/common/assets/locals-1029.json;10249
"
"Spanish - Peru","Španělština - Peru","/src/webpart/src/webparts/common/assets/locals-1029.json;10250
"
"French - Senegal","Francouzština - Senegal","/src/webpart/src/webparts/common/assets/locals-1029.json;10252
"
"Arabic - Jordan","Arabština - Jordánsko","/src/webpart/src/webparts/common/assets/locals-1029.json;11265
"
"English - Trinidad","Angličtina - Trinidad","/src/webpart/src/webparts/common/assets/locals-1029.json;11273
"
"Spanish - Argentina","Španělština - Argentina","/src/webpart/src/webparts/common/assets/locals-1029.json;11274
"
"French - Cameroon","Francouzština - Kamerun","/src/webpart/src/webparts/common/assets/locals-1029.json;11276
"
"Arabic - Lebanon","Arabština - Libanon","/src/webpart/src/webparts/common/assets/locals-1029.json;12289
"
"English - Zimbabwe","Angličtina - Zimbabwe","/src/webpart/src/webparts/common/assets/locals-1029.json;12297
"
"Spanish - Ecuador","Španělština - Ekvádor","/src/webpart/src/webparts/common/assets/locals-1029.json;12298
"
"French - Cote d'Ivoire","Francouzština - Pobřeží slonoviny","/src/webpart/src/webparts/common/assets/locals-1029.json;12300
"
"Arabic - Kuwait","Arabština - Kuvajt","/src/webpart/src/webparts/common/assets/locals-1029.json;13313
"
"English - Philippines","Angličtina - Filipíny","/src/webpart/src/webparts/common/assets/locals-1029.json;13321
"
"Spanish - Chile","Španělština - Chile","/src/webpart/src/webparts/common/assets/locals-1029.json;13322
"
"French - Mali","Francouzština - Mali","/src/webpart/src/webparts/common/assets/locals-1029.json;13324
"
"Arabic - U.A.E.","Arabština - U.A.E.","/src/webpart/src/webparts/common/assets/locals-1029.json;14337
"
"English - Indonesia","Angličtina - Indonésie","/src/webpart/src/webparts/common/assets/locals-1029.json;14345
"
